id,first_name,last_name,Class Level,Course
1167,Harold,Anderson,Sophomore,COMP 182
1168,Shawn,Hart,Senior,CIT 101 Lab
1168,Shawn,Hart,Senior,COMP 182 Lab
1169,Albert,Sims,Junior,COMP 182
1169,Albert,Sims,Junior,CIT 101
1170,Nicholas,Alvarez,Sophomore,COMP 182 Lab
1170,Nicholas,Alvarez,Sophomore,CIT 101 Lab
1171,Philip,Bell,Senior,CIT 101
1171,Philip,Bell,Senior,COMP 182
1172,Susan,Hughes,Junior,CIT 101 Lab
1172,Susan,Hughes,Junior,COMP 182 Lab
1173,Diane,Price,Junior,COMP 182
1173,Diane,Price,Junior,CIT 101
1174,Rose,Owens,Senior,COMP 182 Lab
1174,Rose,Owens,Senior,CIT 101 Lab
1175,Jacqueline,Brown,Freshman,CIT 101
1175,Jacqueline,Brown,Freshman,COMP 182
1176,Carlos,Brooks,Sophomore,CIT 101 Lab
1176,Carlos,Brooks,Sophomore,COMP 182 Lab
1177,Kevin,Hanson,Senior,COMP 182
1177,Kevin,Hanson,Senior,CIT 101
1178,Adam,Flores,Junior,COMP 182 Lab
1178,Adam,Flores,Junior,CIT 101 Lab
1179,Barbara,Lewis,Sophomore,CIT 101
1179,Barbara,Lewis,Sophomore,COMP 182
1180,Stephen,Mcdonald,Senior,CIT 101 Lab
1180,Stephen,Mcdonald,Senior,COMP 182 Lab
1181,Matthew,Ray,Junior,COMP 182
1181,Matthew,Ray,Junior,CIT 101
1182,Jerry,Banks,Junior,COMP 182 Lab
1182,Jerry,Banks,Junior,CIT 101 Lab
1183,Irene,Richardson,Senior,CIT 101
1183,Irene,Richardson,Senior,COMP 182
1184,Mary,Hicks,Freshman,CIT 101 Lab
1184,Mary,Hicks,Freshman,COMP 182 Lab
1185,Janice,Wagner,Sophomore,COMP 182
1185,Janice,Wagner,Sophomore,CIT 101
1186,Andrea,Garcia,Senior,COMP 182 Lab
1186,Andrea,Garcia,Senior,CIT 101 Lab
1187,Kathryn,Fox,Junior,CIT 101
1187,Kathryn,Fox,Junior,COMP 182
1188,Antonio,Hill,Sophomore,CIT 101 Lab
1188,Antonio,Hill,Sophomore,COMP 182 Lab
1189,Julia,Pierce,Senior,COMP 182
1189,Julia,Pierce,Senior,CIT 101
1190,Tammy,Mcdonald,Junior,COMP 182 Lab
1190,Tammy,Mcdonald,Junior,CIT 101 Lab
1191,Tammy,Lynch,Junior,CIT 101
1191,Tammy,Lynch,Junior,COMP 182 Lab
1192,Johnny,Schmidt,Senior,CIT 101 Lab
1192,Johnny,Schmidt,Senior,CIT 101
1193,Catherine,Lopez,Freshman,COMP 182
1193,Catherine,Lopez,Freshman,CIT 101 Lab
1194,Janet,Burton,Sophomore,COMP 182 Lab
1194,Janet,Burton,Sophomore,COMP 182
1195,Cheryl,Larson,Senior,CIT 101
1195,Cheryl,Larson,Senior,COMP 182 Lab
1196,Frances,Alvarez,Junior,CIT 101 Lab
1196,Frances,Alvarez,Junior,CIT 101
1197,Martha,Gordon,Sophomore,COMP 182
1197,Martha,Gordon,Sophomore,CIT 101 Lab
1198,Benjamin,Torres,Senior,COMP 182 Lab
1198,Benjamin,Torres,Senior,COMP 182
1199,Howard,Brooks,Junior,CIT 101
1199,Howard,Brooks,Junior,COMP 182 Lab
1200,Phillip,Matthews,Junior,CIT 101 Lab
1200,Phillip,Matthews,Junior,CIT 101
1201,Kenneth,Ford,Senior,COMP 182
1201,Kenneth,Ford,Senior,CIT 101 Lab
1202,Nicholas,Davis,Freshman,COMP 182 Lab
1202,Nicholas,Davis,Freshman,COMP 182
1203,Gloria,Allen,Sophomore,CIT 101
1203,Gloria,Allen,Sophomore,COMP 182 Lab
1204,Helen,Garcia,Senior,CIT 101 Lab
1204,Helen,Garcia,Senior,CIT 101
1205,Larry,Burke,Junior,COMP 182
1205,Larry,Burke,Junior,CIT 101 Lab
1206,Jeremy,Day,Sophomore,COMP 182 Lab
1206,Jeremy,Day,Sophomore,COMP 182
1207,Matthew,Ellis,Senior,CIT 101
1207,Matthew,Ellis,Senior,COMP 182 Lab
1208,Marilyn,Garrett,Junior,CIT 101 Lab
1208,Marilyn,Garrett,Junior,CIT 101
1209,Billy,Bailey,Junior,COMP 182
1209,Billy,Bailey,Junior,CIT 101 Lab
1210,Jerry,Carroll,Senior,COMP 182 Lab
1210,Jerry,Carroll,Senior,COMP 182
1211,Daniel,Jenkins,Freshman,CIT 101
1211,Daniel,Jenkins,Freshman,COMP 182 Lab
1212,Earl,Taylor,Sophomore,CIT 101 Lab
1212,Earl,Taylor,Sophomore,CIT 101
1213,Joyce,Freeman,Senior,COMP 182
1213,Joyce,Freeman,Senior,CIT 101 Lab
1214,Wanda,Lane,Junior,COMP 182 Lab
1214,Wanda,Lane,Junior,COMP 182
1215,Albert,Clark,Sophomore,CIT 101
1215,Albert,Clark,Sophomore,COMP 182 Lab
1216,Ernest,Hall,Senior,CIT 101 Lab
1216,Ernest,Hall,Senior,CIT 101
1217,Edward,Austin,Junior,COMP 182
1217,Edward,Austin,Junior,CIT 101 Lab
1218,Benjamin,Gardner,Junior,COMP 182 Lab
1218,Benjamin,Gardner,Junior,COMP 182
1219,Ryan,Hansen,Senior,CIT 101
1219,Ryan,Hansen,Senior,COMP 182 Lab
1220,Juan,Alvarez,Freshman,CIT 101 Lab
1220,Juan,Alvarez,Freshman,CIT 101
1221,Louise,Bowman,Sophomore,COMP 182
1221,Louise,Bowman,Sophomore,CIT 101 Lab
1222,Rachel,Wilson,Senior,COMP 182 Lab
1222,Rachel,Wilson,Senior,COMP 182
1223,Debra,Gilbert,Junior,CIT 101
1223,Debra,Gilbert,Junior,COMP 182 Lab
1224,Matthew,Coleman,Sophomore,CIT 101 Lab
1224,Matthew,Coleman,Sophomore,CIT 101
1225,Helen,Kelly,Senior,COMP 182
1225,Helen,Kelly,Senior,CIT 101 Lab
1226,Lisa,Bradley,Junior,COMP 182 Lab
1226,Lisa,Bradley,Junior,COMP 182
1227,Melissa,Watson,Junior,CIT 101
1227,Melissa,Watson,Junior,COMP 182 Lab
1228,Dennis,Lawrence,Senior,CIT 101 Lab
1228,Dennis,Lawrence,Senior,CIT 101
1229,Sean,Perkins,Freshman,COMP 182
1229,Sean,Perkins,Freshman,CIT 101 Lab
1230,Joyce,Wood,Sophomore,COMP 182 Lab
1230,Joyce,Wood,Sophomore,COMP 182
1231,Dennis,Riley,Senior,CIT 101
1231,Dennis,Riley,Senior,COMP 182 Lab
1232,Katherine,Wells,Junior,CIT 101 Lab
1232,Katherine,Wells,Junior,CIT 101
1233,Ronald,Hanson,Sophomore,COMP 182
1233,Ronald,Hanson,Sophomore,CIT 101 Lab
1234,Harry,West,Senior,COMP 182 Lab
1234,Harry,West,Senior,COMP 182
1235,Andrea,Marshall,Junior,CIT 101
1235,Andrea,Marshall,Junior,COMP 182 Lab
1236,Michael,Lane,Junior,CIT 101 Lab
1236,Michael,Lane,Junior,CIT 101
1237,Carolyn,Kelly,Senior,COMP 182
1237,Carolyn,Kelly,Senior,CIT 101 Lab
1238,Shirley,Bennett,Freshman,COMP 182 Lab
1238,Shirley,Bennett,Freshman,COMP 182
1239,Bonnie,Graham,Sophomore,CIT 101
1239,Bonnie,Graham,Sophomore,COMP 182 Lab
1240,Sandra,Phillips,Senior,CIT 101 Lab
1240,Sandra,Phillips,Senior,CIT 101
1241,Rebecca,Fowler,Junior,COMP 182
1241,Rebecca,Fowler,Junior,CIT 101 Lab
1242,Eugene,Moreno,Sophomore,COMP 182 Lab
1242,Eugene,Moreno,Sophomore,COMP 182
1243,Justin,Nguyen,Senior,CIT 101
1243,Justin,Nguyen,Senior,COMP 182 Lab
1244,Ann,Dixon,Junior,CIT 101 Lab
1244,Ann,Dixon,Junior,CIT 101
1245,Jeffrey,Cook,Junior,COMP 182
1245,Jeffrey,Cook,Junior,CIT 101 Lab
1246,Diane,Burton,Senior,COMP 182 Lab
1246,Diane,Burton,Senior,COMP 182
1247,Melissa,Ryan,Freshman,CIT 101
1247,Melissa,Ryan,Freshman,COMP 182 Lab
1248,Deborah,Dean,Sophomore,CIT 101 Lab
1248,Deborah,Dean,Sophomore,CIT 101
1249,Matthew,Olson,Senior,COMP 182
1249,Matthew,Olson,Senior,CIT 101 Lab
1250,Robert,Lane,Junior,COMP 182 Lab
1250,Robert,Lane,Junior,COMP 182
1251,Donna,Young,Sophomore,CIT 101
1251,Donna,Young,Sophomore,COMP 182 Lab
1252,Kathy,Cunningham,Senior,CIT 101 Lab
1252,Kathy,Cunningham,Senior,CIT 101
1253,Emily,Anderson,Junior,COMP 182
1253,Emily,Anderson,Junior,CIT 101 Lab
1254,Jeffrey,Hall,Junior,COMP 182 Lab
1254,Jeffrey,Hall,Junior,COMP 182
1255,Albert,Franklin,Senior,CIT 101
1255,Albert,Franklin,Senior,COMP 182 Lab
1256,Carol,Wagner,Freshman,CIT 101 Lab
1256,Carol,Wagner,Freshman,CIT 101
1257,Sharon,Ford,Sophomore,COMP 182
1257,Sharon,Ford,Sophomore,CIT 101 Lab
1258,Kevin,Hart,Senior,COMP 182 Lab
1258,Kevin,Hart,Senior,COMP 182
1259,Kenneth,Dean,Junior,CIT 101
1259,Kenneth,Dean,Junior,COMP 182 Lab
1260,Patrick,Gardner,Sophomore,CIT 101 Lab
1260,Patrick,Gardner,Sophomore,CIT 101
1261,Janet,Nichols,Senior,COMP 182
1261,Janet,Nichols,Senior,CIT 101 Lab
1262,Douglas,Thompson,Junior,COMP 182 Lab
1262,Douglas,Thompson,Junior,COMP 182
1263,Sara,Morgan,Junior,CIT 101
1263,Sara,Morgan,Junior,COMP 182 Lab
1264,Ruby,Nguyen,Senior,CIT 101 Lab
1264,Ruby,Nguyen,Senior,CIT 101
1265,Gloria,Castillo,Freshman,COMP 182
1265,Gloria,Castillo,Freshman,CIT 101 Lab
1266,Joyce,Davis,Sophomore,COMP 182 Lab
1266,Joyce,Davis,Sophomore,COMP 182 Lab
1267,Melissa,West,Senior,CIT 101
1267,Melissa,West,Senior,CIT 101
1268,Tammy,Gomez,Junior,CIT 101 Lab
1268,Tammy,Gomez,Junior,CIT 101 Lab
1269,Norma,Perry,Sophomore,COMP 182
1269,Norma,Perry,Sophomore,COMP 182
1270,Sandra,Greene,Senior,COMP 182 Lab
1270,Sandra,Greene,Senior,COMP 182 Lab
1271,Janice,Olson,Junior,CIT 101
1271,Janice,Olson,Junior,CIT 101
1272,Kathy,West,Junior,CIT 101 Lab
1272,Kathy,West,Junior,CIT 101 Lab
1273,Kathy,Gardner,Senior,COMP 182
1273,Kathy,Gardner,Senior,COMP 182
1274,Karen,Williams,Freshman,COMP 182 Lab
1274,Karen,Williams,Freshman,COMP 182 Lab
1275,Adam,Howard,Sophomore,CIT 101
1275,Adam,Howard,Sophomore,CIT 101
1276,Maria,Hawkins,Senior,CIT 101 Lab
1276,Maria,Hawkins,Senior,CIT 101 Lab
1277,Sarah,Harper,Junior,COMP 182
1277,Sarah,Harper,Junior,COMP 182
1278,Fred,Riley,Sophomore,COMP 182 Lab
1278,Fred,Riley,Sophomore,COMP 182 Lab
1279,Samuel,Long,Senior,CIT 101
1279,Samuel,Long,Senior,CIT 101
1280,Amanda,Bryant,Junior,CIT 101 Lab
1280,Amanda,Bryant,Junior,CIT 101 Lab
1281,Rachel,Miller,Junior,COMP 182
1281,Rachel,Miller,Junior,COMP 182
1282,Nicholas,Armstrong,Senior,COMP 182 Lab
1282,Nicholas,Armstrong,Senior,COMP 182 Lab
1283,Larry,Gomez,Freshman,CIT 101
1283,Larry,Gomez,Freshman,CIT 101
1284,Henry,Hansen,Sophomore,CIT 101 Lab
1284,Henry,Hansen,Sophomore,CIT 101 Lab
1285,Beverly,Wood,Senior,COMP 182
1285,Beverly,Wood,Senior,COMP 182
1286,Matthew,Banks,Junior,COMP 182 Lab
1286,Matthew,Banks,Junior,COMP 182 Lab
1287,Sharon,Knight,Sophomore,CIT 101
1287,Sharon,Knight,Sophomore,CIT 101
1288,Juan,Rice,Senior,CIT 101 Lab
1288,Juan,Rice,Senior,CIT 101 Lab
1289,Anthony,Rodriguez,Junior,COMP 182
1289,Anthony,Rodriguez,Junior,COMP 182
1290,Adam,Franklin,Junior,COMP 182 Lab
1290,Adam,Franklin,Junior,COMP 182 Lab
1291,Janice,Morgan,Senior,CIT 101
1291,Janice,Morgan,Senior,CIT 101
1292,Willie,Patterson,Freshman,CIT 101 Lab
1292,Willie,Patterson,Freshman,CIT 101 Lab
1293,Paula,Parker,Sophomore,COMP 182
1293,Paula,Parker,Sophomore,COMP 182
1294,Evelyn,Kim,Senior,COMP 182 Lab
1294,Evelyn,Kim,Senior,COMP 182 Lab
1295,Melissa,Taylor,Junior,CIT 101
1295,Melissa,Taylor,Junior,CIT 101
1296,Heather,Brooks,Sophomore,CIT 101 Lab
1296,Heather,Brooks,Sophomore,CIT 101 Lab
1297,Gloria,Castillo,Senior,COMP 182
1297,Gloria,Castillo,Senior,COMP 182
1298,Joshua,Hicks,Junior,COMP 182 Lab
1298,Joshua,Hicks,Junior,COMP 182 Lab
1299,Michelle,Kelley,Junior,CIT 101
1299,Michelle,Kelley,Junior,CIT 101
1300,Christopher,Fisher,Senior,CIT 101 Lab
1300,Christopher,Fisher,Senior,CIT 101 Lab
1301,David,Myers,Freshman,COMP 182
1301,David,Myers,Freshman,COMP 182
1302,Mary,Clark,Sophomore,COMP 182 Lab
1302,Mary,Clark,Sophomore,COMP 182 Lab
1303,Billy,Rogers,Senior,CIT 101
1304,Steve,Kim,Junior,CIT 101 Lab
1305,Bonnie,Phillips,Sophomore,COMP 182
1306,Anthony,Gonzales,Senior,COMP 182 Lab
1307,Jack,Green,Junior,CIT 101
1308,David,Stevens,Junior,CIT 101 Lab
1309,Joyce,Richardson,Senior,COMP 182
1310,Deborah,Hernandez,Freshman,COMP 182 Lab
1311,Wayne,Fowler,Sophomore,CIT 101
1312,Anthony,Ramos,Senior,CIT 101 Lab
1313,Carlos,Matthews,Junior,COMP 182
1314,Sarah,Nguyen,Sophomore,COMP 182 Lab
1315,Ralph,Ray,Senior,CIT 101
1316,Karen,Porter,Junior,CIT 101 Lab
1317,Julie,Hart,Junior,COMP 182
1318,Nicholas,Bradley,Senior,COMP 182 Lab
1319,Russell,Reed,Freshman,CIT 101
1320,Ryan,Martinez,Sophomore,CIT 101 Lab
1321,Carlos,Chavez,Senior,COMP 182
1322,Jeremy,Elliott,Junior,COMP 182 Lab
1323,Jacqueline,Payne,Sophomore,CIT 101
1324,Emily,Harrison,Senior,CIT 101 Lab
1325,Jose,Jenkins,Junior,COMP 182
1326,Lawrence,Gilbert,Junior,COMP 182 Lab
1327,Antonio,Willis,Senior,CIT 101
1328,Debra,Hernandez,Freshman,CIT 101 Lab
1329,Carlos,Romero,Sophomore,COMP 182
1330,Gary,Bennett,Senior,COMP 182 Lab
1331,Raymond,Jenkins,Junior,CIT 101
1332,Angela,Wheeler,Sophomore,CIT 101 Lab
1333,Andrew,Knight,Senior,COMP 182
1334,Tammy,Riley,Junior,COMP 182 Lab
1335,Anthony,Nichols,Junior,CIT 101
1336,Janice,Mason,Senior,CIT 101 Lab
1337,Tammy,Ray,Freshman,COMP 182
1338,Juan,Gardner,Sophomore,COMP 182 Lab
1339,Helen,Carroll,Senior,CIT 101
1340,Nicholas,Burns,Junior,CIT 101 Lab
1341,Arthur,Hayes,Sophomore,COMP 182
1342,Laura,Howard,Senior,COMP 182 Lab
1343,Jimmy,Allen,Junior,CIT 101
1344,Arthur,Gardner,Junior,CIT 101 Lab
1345,Sarah,Henry,Senior,COMP 182
1346,Joshua,Garrett,Freshman,COMP 182 Lab
1347,Joseph,Hawkins,Sophomore,CIT 101
1348,Laura,Roberts,Senior,CIT 101 Lab
1349,Matthew,Collins,Junior,COMP 182
1350,Christina,Gonzales,Sophomore,COMP 182 Lab
1351,Melissa,Williams,Senior,CIT 101
1352,Peter,Hernandez,Junior,CIT 101 Lab
1353,Nicole,Jordan,Junior,COMP 182
1354,Russell,Frazier,Senior,COMP 182 Lab
1355,Harold,Hernandez,Freshman,CIT 101
1356,Jason,Morgan,Sophomore,CIT 101 Lab
1357,Kelly,Carpenter,Senior,COMP 182
1358,Louise,Frazier,Junior,COMP 182 Lab
1359,Juan,Wright,Sophomore,CIT 101
1360,Teresa,Mendoza,Senior,CIT 101 Lab
1361,Debra,Wheeler,Junior,COMP 182
1362,Christine,Perkins,Junior,COMP 182 Lab
1363,Amanda,Little,Senior,CIT 101
1364,Joshua,Jacobs,Freshman,CIT 101 Lab
1365,Elizabeth,Peters,Sophomore,COMP 182
1366,Arthur,Baker,Senior,COMP 182 Lab
1367,Mary,Stanley,Junior,CIT 101
1368,Juan,Schmidt,Sophomore,CIT 101 Lab
1369,Albert,Howell,Senior,COMP 182
1370,Phyllis,Gomez,Junior,COMP 182 Lab
1371,Jane,Bowman,Junior,CIT 101
1372,Stephen,Lewis,Senior,CIT 101 Lab
1373,Kimberly,Frazier,Freshman,COMP 182
1374,Ronald,Warren,Sophomore,COMP 182 Lab
1375,Helen,Nichols,Senior,CIT 101
1376,Carolyn,Harris,Junior,CIT 101 Lab
1377,Joan,Mitchell,Sophomore,COMP 182
1378,Amy,Gray,Senior,COMP 182 Lab
1379,Louise,Snyder,Junior,CIT 101
1380,Anne,Rogers,Junior,CIT 101 Lab
1381,Emily,Moreno,Senior,COMP 182
1382,Christopher,Fowler,Freshman,COMP 182 Lab
1383,Christine,Garrett,Sophomore,CIT 101
1384,Douglas,Nelson,Senior,CIT 101 Lab
1385,Deborah,Thompson,Junior,COMP 182
1386,Rose,Lee,Sophomore,COMP 182 Lab
1387,Judy,Medina,Senior,CIT 101
1388,Catherine,Lawrence,Junior,CIT 101 Lab
1389,Johnny,Alexander,Junior,COMP 182
1390,Fred,Kelly,Senior,COMP 182 Lab
1391,Paul,Watkins,Freshman,CIT 101
1392,Ralph,Wells,Sophomore,CIT 101 Lab
1393,Gerald,Cruz,Senior,COMP 182
1394,Amy,Washington,Junior,COMP 182 Lab
1395,Robert,Jones,Sophomore,CIT 101
1396,Laura,Armstrong,Senior,CIT 101 Lab
1397,Dennis,Perkins,Junior,COMP 182
1398,Thomas,Duncan,Junior,COMP 182 Lab
1399,Mark,Ramirez,Senior,CIT 101
1400,Andrea,Austin,Freshman,CIT 101 Lab
1401,Jimmy,Mendoza,Sophomore,COMP 182
1402,Daniel,Pierce,Senior,COMP 182 Lab
1403,Eugene,Hawkins,Junior,CIT 101
1404,Gerald,Sanchez,Sophomore,CIT 101 Lab
1405,Rachel,Cooper,Senior,COMP 182
1406,Nicholas,Hamilton,Junior,COMP 182 Lab
1407,Gregory,Hayes,Junior,CIT 101
1408,Anne,Cruz,Senior,CIT 101 Lab
1409,Richard,Ruiz,Freshman,COMP 182
1410,Johnny,Hall,Sophomore,COMP 182 Lab
1411,Frances,Stanley,Senior,CIT 101
1412,Sharon,Gonzalez,Junior,CIT 101 Lab
1413,Anthony,Miller,Sophomore,COMP 182
1414,Julie,Franklin,Senior,COMP 182 Lab
1415,Norma,Welch,Junior,CIT 101
1416,Jason,Harrison,Junior,CIT 101 Lab
1417,Dorothy,Scott,Senior,COMP 182
1418,Scott,Robinson,Freshman,COMP 182 Lab
1419,Elizabeth,Gonzales,Sophomore,CIT 101
1420,Michael,Kelley,Senior,CIT 101 Lab
1421,Catherine,Morales,Junior,COMP 182
1422,Jennifer,Howard,Sophomore,COMP 182 Lab
1423,Kelly,Morales,Senior,CIT 101
1424,Todd,Campbell,Junior,CIT 101 Lab
1425,Scott,Fuller,Junior,COMP 182
1426,George,Hughes,Senior,COMP 182 Lab
1427,Roger,Rose,Freshman,CIT 101
1428,Lawrence,Burke,Sophomore,CIT 101 Lab
1429,Kimberly,Spencer,Senior,COMP 182
1430,Laura,Evans,Junior,COMP 182 Lab
1431,David,Duncan,Sophomore,CIT 101
1432,Justin,Welch,Senior,CIT 101 Lab
1433,Jeremy,Morales,Junior,COMP 182
1434,Ruby,Olson,Junior,COMP 182 Lab
1435,Irene,Gomez,Senior,CIT 101
1436,Larry,Hernandez,Freshman,CIT 101 Lab
1437,Douglas,Gray,Sophomore,COMP 182
1438,Louise,Ross,Senior,COMP 182 Lab
1439,Gary,Hicks,Junior,CIT 101
1440,Todd,Cooper,Sophomore,CIT 101 Lab
1441,Anthony,Lee,Senior,COMP 182
1442,Kathryn,Snyder,Junior,COMP 182 Lab
1443,Philip,Austin,Junior,CIT 101
1444,Timothy,Snyder,Senior,CIT 101 Lab
1445,Kelly,Jenkins,Freshman,COMP 182
1446,Aaron,Elliott,Sophomore,COMP 182 Lab
1447,Philip,Mitchell,Senior,CIT 101
1448,Jeremy,Gordon,Junior,CIT 101 Lab
1449,Brian,Schmidt,Sophomore,COMP 182
1450,Gregory,Morris,Senior,COMP 182 Lab
1451,Robin,Gibson,Junior,CIT 101
1452,Walter,Barnes,Junior,CIT 101 Lab
1453,Elizabeth,Meyer,Senior,COMP 182
1454,Deborah,Kennedy,Freshman,COMP 182 Lab
1455,Earl,Barnes,Sophomore,CIT 101
1456,David,Martin,Senior,CIT 101 Lab
1457,Joan,Parker,Junior,COMP 182
1458,Janice,Burton,Sophomore,COMP 182 Lab
1459,Russell,Stewart,Senior,CIT 101
1460,Roy,Torres,Junior,CIT 101 Lab
1461,Dennis,Burns,Junior,COMP 182
1462,Charles,Howell,Senior,COMP 182 Lab
1463,Gregory,Knight,Freshman,CIT 101
1464,David,Duncan,Sophomore,CIT 101 Lab
1465,Marilyn,Martin,Senior,COMP 182
1466,Donna,Elliott,Junior,COMP 182 Lab
1467,David,Nichols,Sophomore,CIT 101
1468,Beverly,Edwards,Senior,CIT 101 Lab
1469,Edward,Crawford,Junior,COMP 182
1470,Bruce,Fox,Junior,COMP 182 Lab
1471,Maria,Mitchell,Senior,CIT 101
1472,Julie,Robertson,Freshman,CIT 101 Lab
1473,Bobby,Fernandez,Sophomore,COMP 182
1474,Carol,Arnold,Senior,COMP 182 Lab
1475,Sharon,Kelley,Junior,CIT 101
1476,Lori,Mitchell,Sophomore,CIT 101 Lab
1477,Aaron,Young,Senior,COMP 182
1478,Debra,Stevens,Junior,COMP 182 Lab
1479,Henry,Medina,Junior,CIT 101
1480,Steven,Murray,Senior,CIT 101 Lab
1481,Craig,Fields,Freshman,COMP 182
1482,Janet,Marshall,Sophomore,COMP 182 Lab
1483,Ruby,Henderson,Senior,CIT 101
1484,Lisa,Sanders,Junior,CIT 101 Lab
1485,Nicholas,Gomez,Sophomore,COMP 182
1486,Frances,Morgan,Senior,COMP 182 Lab
1487,Judy,Gray,Junior,CIT 101
1488,Larry,Ward,Junior,CIT 101 Lab
1489,Kathy,Gibson,Senior,COMP 182
1490,George,Riley,Freshman,COMP 182 Lab
1491,Roy,Mason,Sophomore,CIT 101
1492,Lori,Brown,Senior,CIT 101 Lab
1493,Gregory,Cole,Junior,COMP 182
1494,Wanda,Thomas,Sophomore,COMP 182 Lab
1495,Tammy,Nguyen,Senior,CIT 101
1496,Robin,Fowler,Junior,CIT 101 Lab
1497,Nicole,Pierce,Junior,COMP 182
1498,Evelyn,Murray,Senior,COMP 182 Lab
1499,Keith,Hanson,Freshman,CIT 101
1500,Kevin,Wallace,Sophomore,CIT 101 Lab
1501,Stephanie,Burke,Senior,COMP 182
1502,Emily,Cruz,Junior,COMP 182 Lab
1503,Brian,Anderson,Sophomore,CIT 101
1504,Stephen,Nelson,Senior,CIT 101 Lab
1505,Helen,Rivera,Junior,COMP 182
1506,Matthew,Clark,Junior,COMP 182 Lab
1507,Ann,Gray,Senior,CIT 101
1508,Dorothy,Bailey,Freshman,CIT 101 Lab
1509,Lawrence,Harper,Sophomore,COMP 182
1510,Anna,Jenkins,Senior,COMP 182 Lab
1511,Ruby,Owens,Junior,CIT 101
1512,Anthony,Lopez,Sophomore,CIT 101 Lab
1513,Cynthia,Lane,Senior,COMP 182
1514,Billy,Harvey,Junior,COMP 182 Lab
1515,Paula,Dunn,Junior,CIT 101
1516,Ernest,Graham,Senior,CIT 101 Lab
1517,Jimmy,Thomas,Freshman,COMP 182
1518,Julia,Mccoy,Sophomore,COMP 182 Lab
1519,Martin,Hunt,Senior,CIT 101
1520,Pamela,Smith,Junior,CIT 101 Lab
1521,Clarence,Davis,Sophomore,COMP 182
1522,Antonio,Fields,Senior,COMP 182 Lab
1523,Debra,Nguyen,Junior,CIT 101
1524,Fred,Harrison,Junior,CIT 101 Lab
1525,Evelyn,Woods,Senior,COMP 182
1526,Ernest,Snyder,Freshman,COMP 182 Lab
1527,Jeremy,Cox,Sophomore,CIT 101
1528,Rebecca,Grant,Senior,CIT 101 Lab
1529,Billy,Bowman,Junior,COMP 182
1530,Jacqueline,Taylor,Sophomore,COMP 182 Lab
1531,Kevin,Patterson,Senior,CIT 101
1532,Virginia,Graham,Junior,CIT 101 Lab
1533,Richard,Adams,Junior,COMP 182
1534,Katherine,Harvey,Senior,COMP 182 Lab
1535,Virginia,Hicks,Freshman,CIT 101
1536,Carolyn,King,Sophomore,CIT 101 Lab
1537,Anna,Griffin,Senior,COMP 182
1538,Stephen,Long,Junior,COMP 182 Lab
1539,Lawrence,Armstrong,Sophomore,CIT 101
1540,Christine,Powell,Senior,CIT 101 Lab
1541,Jean,Hudson,Junior,COMP 182
1542,Randy,Cunningham,Junior,COMP 182 Lab
1543,Ronald,Chapman,Senior,CIT 101
1544,Kevin,Lynch,Freshman,CIT 101 Lab
1545,Karen,Lawrence,Sophomore,COMP 182
1546,Jose,Freeman,Senior,COMP 182 Lab
1547,Stephen,Nichols,Junior,CIT 101
1548,Barbara,Parker,Sophomore,CIT 101 Lab
1549,Marilyn,Moreno,Senior,COMP 182
1550,Bonnie,Watkins,Junior,COMP 182 Lab
1551,Carolyn,Graham,Junior,CIT 101
1552,George,Bryant,Senior,CIT 101 Lab
1553,Jimmy,Perez,Freshman,COMP 182
1554,Julia,Lewis,Sophomore,COMP 182 Lab
1555,Marilyn,Carter,Senior,CIT 101
1556,Louis,Grant,Junior,CIT 101 Lab
1557,Sean,Crawford,Sophomore,COMP 182
1558,Jane,Stone,Senior,COMP 182 Lab
1559,Ashley,Graham,Junior,CIT 101
1560,Brenda,Lopez,Junior,CIT 101 Lab
1561,Martin,Carter,Senior,COMP 182
1562,Clarence,Martinez,Freshman,COMP 182 Lab
1563,Steve,Reyes,Sophomore,CIT 101
1564,Harry,Carr,Senior,CIT 101 Lab
1565,Andrew,Duncan,Junior,COMP 182
1566,Louis,Bennett,Sophomore,COMP 182 Lab
1567,Jane,Lopez,Senior,CIT 101
1568,Teresa,Montgomery,Junior,CIT 101 Lab
1569,Martha,Patterson,Junior,COMP 182
1570,Doris,Perez,Senior,COMP 182 Lab
1571,Paula,Dunn,Freshman,CIT 101
1572,Aaron,Andrews,Sophomore,CIT 101 Lab
1573,Bobby,Berry,Senior,COMP 182
1574,Sean,Long,Junior,COMP 182 Lab
1575,Robert,Lewis,Sophomore,CIT 101
1576,Jane,Andrews,Senior,CIT 101 Lab
1577,Larry,Lee,Junior,COMP 182
1578,Alice,Brooks,Junior,COMP 182 Lab
1579,Louise,Fisher,Senior,CIT 101
1580,Rebecca,Flores,Freshman,CIT 101 Lab
1581,Keith,Wells,Sophomore,COMP 182
1582,Donna,Reyes,Senior,COMP 182 Lab
1583,Henry,Murphy,Junior,CIT 101
1584,Kevin,Harrison,Sophomore,CIT 101 Lab
1585,Jerry,Hudson,Senior,COMP 182
1586,Dennis,Myers,Junior,COMP 182 Lab
1587,Debra,Howard,Junior,CIT 101
1588,Brandon,Perkins,Senior,CIT 101 Lab
1589,Russell,Collins,Freshman,COMP 182
1590,Rose,Price,Sophomore,COMP 182 Lab
1591,Tammy,Bennett,Senior,CIT 101
